mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.028242778778076173,0.005739650129200307,0.01634840965270996,0.005595152397319617,0.1,0.2,0.1,"{'C': 0.1, 'epsilon': 0.2, 'gamma': 0.1}",-2.2949535167456543,-0.8492726322426817,-0.4269957762204362,-1.1899574134599529,-1.9602215846678175,-1.3442801846673085,0.6918702585325948,63,-0.9206835459704314,-1.1633044743689969,-1.248846356147903,-1.082674536634574,-1.0271737245707506,-1.0885365275385313,0.11248454735538664
0.04093680381774902,0.019153233349910117,0.00998220443725586,0.003065862881228756,0.1,0.5,scale,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 'scale'}",-1.3691306687121798,-0.6026171976486338,-0.336766124516184,-0.7959075416800148,-1.230033933881145,-0.8668910932876315,0.3847152590753135,38,-0.6189102275839165,-0.6542649606455407,-0.6774268624058447,-0.6470990282465146,-0.6207881326506597,-0.6436978423064952,0.02190963026982421
0.03573551177978516,0.024104804588891575,0.010679864883422851,0.001415503280809589,0.1,0.5,auto,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 'auto'}",-1.5931944978253993,-0.6747911782498692,-0.3434119280945226,-0.9078299276684021,-1.398795019870064,-0.9836045103416515,0.45933367302301714,45,-0.7484999168503271,-0.8508342027220384,-0.9066814004014349,-0.8260820204638237,-0.7985883543871986,-0.8261371789649645,0.05269497098585085
0.036923980712890624,0.025657853967494593,0.01273651123046875,0.006137962250966084,0.1,0.5,0.01,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 0.01}",-1.3665055999938653,-0.6025605210339171,-0.3368301139674027,-0.7961770575220383,-1.2294089404681268,-0.8662964465970701,0.3838926529363163,37,-0.6187026390548477,-0.6543396618712418,-0.6773682765305502,-0.6470711939851809,-0.620971856249005,-0.6436907255381652,0.021906877188077645
0.019460487365722656,0.0016033846481700825,0.010676908493041991,0.0016486364218806988,0.1,0.5,0.1,"{'C': 0.1, 'epsilon': 0.5, 'gamma': 0.1}",-2.215374418303052,-0.8687194807668264,-0.4442874227980499,-1.2110057603927002,-1.829478810607477,-1.313773178573621,0.6392928139844489,61,-0.9233741224769288,-1.1512010241373485,-1.2455016755083907,-1.0825612622965985,-1.0180987084646325,-1.0841473585767798,0.1102219424494421
0.03435273170471191,0.0032523146116938168,0.016920089721679688,0.0014858824822086537,1.0,0.01,scale,"{'C': 1.0, 'epsilon': 0.01, 'gamma': 'scale'}",-0.6001563857844657,-0.40257920798447366,-0.2694719383598943,-0.30205408435813624,-0.7431246549966732,-0.4634772542967286,0.18126661477056477,21,-0.11283870897954702,-0.14039880648732078,-0.15518736884799825,-0.13810000268078038,-0.12666327081988277,-0.13463763156310585,0.014186291325142415
0.04836835861206055,0.015668739364746994,0.018566274642944337,0.0022525694267119373,1.0,0.01,auto,"{'C': 1.0, 'epsilon': 0.01, 'gamma': 'auto'}",-0.6314066340787272,-0.4104842575830944,-0.30714472285201994,-0.37800609222688064,-0.7836956980491426,-0.502147480957973,0.177660706852808,32,-0.25225789676132415,-0.28423671320917787,-0.3180650452986492,-0.27609188446772237,-0.2690993307682516,-0.2799501741010251,0.02177433006144143
0.03553791046142578,0.004004083098004656,0.025067853927612304,0.010153915821728378,1.0,0.01,0.01,"{'C': 1.0, 'epsilon': 0.01, 'gamma': 0.01}",-0.5997526159631925,-0.4025447223580067,-0.2694370939044736,-0.3020217616819442,-0.7422720542894011,-0.46320564963940364,0.18095821575370846,20,-0.1151120634261849,-0.14061387571032238,-0.15522305630386424,-0.13769766811711756,-0.12790627594177065,-0.13531058789985193,0.013365131035579453
0.031809091567993164,0.0012483697250434184,0.01880650520324707,0.004190743377773666,1.0,0.01,0.1,"{'C': 1.0, 'epsilon': 0.01, 'gamma': 0.1}",-1.8938918876207724,-0.7761851196144578,-0.4326397072552024,-1.0531060558335748,-1.5581572071364405,-1.1427959954920897,0.526011358930841,58,-0.1684620516475551,-0.18326126320520886,-0.20130724389822402,-0.1767252934363447,-0.18952126281812012,-0.18385542300109056,0.011178689087355578
0.05286216735839844,0.04097891378136901,0.017806625366210936,0.005659240132230111,1.0,0.1,scale,"{'C': 1.0, 'epsilon': 0.1, 'gamma': 'scale'}",-0.5918771085817938,-0.3965349334691445,-0.2679787066929486,-0.3017604827134901,-0.7432286672263868,-0.4602759797367527,0.18085873242218656,19,-0.11408232587940746,-0.14475568852775847,-0.1593612810294241,-0.1443207359320533,-0.13144825997290846,-0.13879365826831036,0.015190301661994993
0.0360682487487793,0.009950755624574625,0.054895448684692386,0.04793003693310616,1.0,0.1,auto,"{'C': 1.0, 'epsilon': 0.1, 'gamma': 'auto'}",-0.622558037755217,-0.4031870418986223,-0.2907221048860337,-0.3717808165566424,-0.7588852141369696,-0.48942664304669703,0.17383508999819156,29,-0.253034841361435,-0.28882046910552894,-0.31351927901049537,-0.2808521630686161,-0.2676702178094706,-0.2807793940711092,0.02038712807728941
0.03410344123840332,0.003049055644375402,0.014971637725830078,0.0017353354715863543,1.0,0.1,0.01,"{'C': 1.0, 'epsilon': 0.1, 'gamma': 0.01}",-0.5916703041677784,-0.3965368941336894,-0.2679990061977653,-0.3017431312334961,-0.7421210084399659,-0.4600140688345391,0.1804807554018881,18,-0.11617489063257672,-0.1449414337958262,-0.15939374099699752,-0.14392453419620846,-0.13262027129333942,-0.13941097418298967,0.014396516256111633
0.050835180282592776,0.04014520262575802,0.047093439102172854,0.03705062099934684,1.0,0.1,0.1,"{'C': 1.0, 'epsilon': 0.1, 'gamma': 0.1}",-1.8780794293022651,-0.787911988890864,-0.4425683461023154,-1.066508110241334,-1.5353405197751502,-1.1420816788623855,0.5131883944296401,57,-0.17331603090165648,-0.18546013483297535,-0.20585609089869927,-0.18131635993884587,-0.1937965753665998,-0.18794903838775534,0.011128056350940236
0.04379892349243164,0.03446322332556333,0.015343570709228515,0.0027217230492021624,1.0,0.2,scale,"{'C': 1.0, 'epsilon': 0.2, 'gamma': 'scale'}",-0.609980840261828,-0.39444758507722705,-0.25788343259929386,-0.3168833314057806,-0.7544781043444906,-0.466734658737724,0.18687719764163835,23,-0.1250941803684685,-0.1557625972359648,-0.16946952652602515,-0.15709214317451153,-0.14556273068909467,-0.1505962355988129,0.014837656222387278
0.03785204887390137,0.01265045275648596,0.02428436279296875,0.015273776472359885,1.0,0.2,auto,"{'C': 1.0, 'epsilon': 0.2, 'gamma': 'auto'}",-0.6342279050639186,-0.4058914572749317,-0.27414714453131306,-0.37173937969744353,-0.77051188305792,-0.49130355392510533,0.18282909252048182,30,-0.26168137684562126,-0.2918338060032725,-0.3161536423383233,-0.29209155899799216,-0.2775414789788331,-0.2878603726328085,0.018033411258567014
0.05295009613037109,0.037967100482727355,0.013294839859008789,0.00222629047216167,1.0,0.2,0.01,"{'C': 1.0, 'epsilon': 0.2, 'gamma': 0.01}",-0.6093091306243215,-0.3943355965014668,-0.25788853341428936,-0.31680088925691774,-0.7547443033819707,-0.46661569063579317,0.1868771939969272,22,-0.1269439301104612,-0.15594572211869343,-0.16950393842064188,-0.15670766037885347,-0.1468912100424392,-0.15119849221421783,0.014105409947965181
0.030479574203491212,0.005452390993170462,0.015421295166015625,0.00244244079351693,1.0,0.2,0.1,"{'C': 1.0, 'epsilon': 0.2, 'gamma': 0.1}",-1.859130601936887,-0.8071685593718629,-0.45918609975632424,-1.0882499073788305,-1.5059732302383309,-1.143941679736447,0.4955744041855613,59,-0.18943506915406047,-0.19832263782078016,-0.22074567467140357,-0.1954709434018274,-0.20931943665485392,-0.20265875234058509,0.011107058642340276
0.01789102554321289,0.002007285233941556,0.007761812210083008,0.0010968662834982246,1.0,0.5,scale,"{'C': 1.0, 'epsilon': 0.5, 'gamma': 'scale'}",-0.7015390460263004,-0.42624217615446214,-0.2560219315479058,-0.40344323502496354,-0.7744949265021774,-0.5123482630511618,0.19467499945972114,34,-0.19263867574716548,-0.2215349801686052,-0.2367799545129028,-0.21988835550440816,-0.21019985500613977,-0.21620836418784428,0.014537798307693084
0.023993778228759765,0.010715029630612848,0.008927059173583985,0.003278312066716578,1.0,0.5,auto,"{'C': 1.0, 'epsilon': 0.5, 'gamma': 'auto'}",-0.7855526593975541,-0.41432632972693956,-0.25106187186983026,-0.4132072826320663,-0.7455770588268223,-0.5219450404906425,0.20798251575720894,36,-0.29709040691281224,-0.3360474613365517,-0.3592141430445202,-0.3313782607484898,-0.3062473879460728,-0.3259955319976894,0.022176503880344162
0.015843820571899415,0.003180773591351296,0.006991052627563476,0.0003852273702868996,1.0,0.5,0.01,"{'C': 1.0, 'epsilon': 0.5, 'gamma': 0.01}",-0.7006093877689235,-0.42616299704761934,-0.2560464154713484,-0.4036310571447608,-0.7736672096047461,-0.5120234134074796,0.19425101455613494,33,-0.19384172954995182,-0.22164380060479263,-0.23678667687779203,-0.219634478371571,-0.21118395036171353,-0.2166181271531642,0.01406712999506532
0.02448244094848633,0.003845166179324439,0.009948158264160156,0.0003036196192779694,1.0,0.5,0.1,"{'C': 1.0, 'epsilon': 0.5, 'gamma': 0.1}",-1.8007925897079666,-0.8929647634571614,-0.5281547762958143,-1.1928145396033398,-1.4056326359609257,-1.1640718610050416,0.43416140613743975,60,-0.28953723372767365,-0.30306536534143336,-0.3243868260437944,-0.29363964845914436,-0.30213052178250177,-0.3025519190709095,0.012050020475523678
0.042412614822387694,0.004870167949232525,0.02466726303100586,0.013055764502848694,10.0,0.01,scale,"{'C': 10.0, 'epsilon': 0.01, 'gamma': 'scale'}",-0.6245772943604636,-0.3867413154127634,-0.3105280020050376,-0.2828462541723585,-0.6800865427693785,-0.45695588174400026,0.16405462600013965,15,-0.009106944018014559,-0.015358204623597735,-0.014710827867383902,-0.00802921657831511,-0.011408475452795854,-0.011722733708021432,0.0029233042340466382
0.057007789611816406,0.012204406515703028,0.019080686569213866,0.004112284151786397,10.0,0.01,auto,"{'C': 10.0, 'epsilon': 0.01, 'gamma': 'auto'}",-0.5923323523139667,-0.39253029738368295,-0.3580847301882855,-0.32608876046051477,-0.6132938900023881,-0.4564660060697676,0.12150681107036569,13,-0.05647828162111605,-0.08219957243010612,-0.08088660186350333,-0.07808255385461402,-0.075798937478708,-0.07468918944960952,0.00937227186708476
0.05295853614807129,0.01506056321530647,0.018118810653686524,0.0013446648356661782,10.0,0.01,0.01,"{'C': 10.0, 'epsilon': 0.01, 'gamma': 0.01}",-0.6250592266147643,-0.38664355497449376,-0.3105255495687088,-0.28289038040805625,-0.6793099255202972,-0.4568857274172641,0.1639417548791669,14,-0.009269255450293576,-0.015383180989919858,-0.01471574538298857,-0.00798923857888761,-0.011526765907495871,-0.0117768372619171,0.0029099588325809207
0.03754448890686035,0.005260473612943649,0.024064159393310545,0.008859660501718821,10.0,0.01,0.1,"{'C': 10.0, 'epsilon': 0.01, 'gamma': 0.1}",-1.604547049877503,-0.8083627132672847,-0.48250125532943866,-1.0692970233191208,-1.3641791840296422,-1.0657774451645978,0.39643464277909773,49,-0.008102098520030675,-0.011666772396877047,-0.010978856686716774,-0.004713297619583522,-0.009025121850512767,-0.008897229414744159,0.002455907787793039
0.044014692306518555,0.01449621644622525,0.02238907814025879,0.01619908745767317,10.0,0.1,scale,"{'C': 10.0, 'epsilon': 0.1, 'gamma': 'scale'}",-0.609713854740849,-0.3826622472520792,-0.2967288116213754,-0.2726492362035054,-0.6728313111819484,-0.4469170921999515,0.1640698086718366,7,-0.016251308554182272,-0.021666697977407095,-0.020979943863658583,-0.014985034672538186,-0.018922009891742485,-0.018560998991905726,0.002598044652519488
0.04020977020263672,0.008684817887791919,0.023961973190307618,0.015085063859327211,10.0,0.1,auto,"{'C': 10.0, 'epsilon': 0.1, 'gamma': 'auto'}",-0.5761207520017235,-0.3759858183106727,-0.3415084825659673,-0.33224656751506426,-0.6180482246106483,-0.4487819690008152,0.12268138505165353,10,-0.058702206093276414,-0.08396760851089753,-0.08277337763012294,-0.08064367741835043,-0.07876996239886289,-0.07697136641030204,0.009306919706155811
0.03484048843383789,0.00199271030931107,0.019970273971557616,0.012909434133974986,10.0,0.1,0.01,"{'C': 10.0, 'epsilon': 0.1, 'gamma': 0.01}",-0.6099431200975323,-0.3825837785595865,-0.29676922389734856,-0.2726712751128127,-0.6719633620691583,-0.44678615194728766,0.16387067217747525,6,-0.016330782438015123,-0.021685738169063877,-0.020987588465480735,-0.014955029450332093,-0.019024682598735205,-0.018596764224325404,0.0026014542217201782
0.02995758056640625,0.0009080806441172491,0.019387197494506837,0.009646011261798261,10.0,0.1,0.1,"{'C': 10.0, 'epsilon': 0.1, 'gamma': 0.1}",-1.6075068451806587,-0.8272402577758683,-0.4957723027983147,-1.0865912821284667,-1.3525574133355127,-1.0739336202437642,0.38926082385124583,51,-0.015860741910096975,-0.018790297089343662,-0.01817454262900431,-0.012623718443973055,-0.016619450014104014,-0.016413750017304406,0.0021661411029387876
0.038586664199829104,0.010644712417399812,0.024754047393798828,0.01173623388243254,10.0,0.2,scale,"{'C': 10.0, 'epsilon': 0.2, 'gamma': 'scale'}",-0.6040330686883447,-0.37888613826500084,-0.2789843781714211,-0.28194643791612395,-0.6783552116614191,-0.44444104694046194,0.16629089158234037,3,-0.03813754155537613,-0.04260627235461652,-0.041590995289889,-0.03597813529197206,-0.04084856073313006,-0.03983230104499676,0.00243094670475447
0.03827543258666992,0.009055510282004983,0.01457524299621582,0.0013396414469213438,10.0,0.2,auto,"{'C': 10.0, 'epsilon': 0.2, 'gamma': 'auto'}",-0.5860042227502433,-0.36434166097796017,-0.3393932955171721,-0.3492346962035588,-0.625710659112657,-0.45293690691231825,0.1257402861380548,12,-0.0720442568461313,-0.09454558894050867,-0.09403122520868362,-0.08958440568828767,-0.08892502490982258,-0.08782610031868678,0.008210005586615204
0.049666309356689455,0.023300984049787733,0.026935529708862305,0.014192203002557002,10.0,0.2,0.01,"{'C': 10.0, 'epsilon': 0.2, 'gamma': 0.01}",-0.6031139942076488,-0.3788227488012945,-0.27900384133015715,-0.2820788246253657,-0.6767226672166916,-0.4439484152362315,0.16563053049999546,2,-0.038148308116845164,-0.042622846040014234,-0.04159506134910492,-0.0359505842830018,-0.04099765919928168,-0.039862891797649555,0.0024556629702951016
0.03267302513122559,0.005201903217554417,0.01620330810546875,0.0021744296241237387,10.0,0.2,0.1,"{'C': 10.0, 'epsilon': 0.2, 'gamma': 0.1}",-1.611059760612295,-0.8521994237204308,-0.5146501944889644,-1.1109147208355552,-1.3385457842075539,-1.08547397677296,0.3797867282761583,54,-0.039464426970102516,-0.042601765751102305,-0.041535540180985285,-0.036511988499607614,-0.040049177865207064,-0.04003257985340096,0.002077365764444989
0.02503790855407715,0.01565791557849389,0.007315921783447266,0.00042750416246175693,10.0,0.5,scale,"{'C': 10.0, 'epsilon': 0.5, 'gamma': 'scale'}",-0.680564832902932,-0.3965127753444494,-0.26202344558489216,-0.3592308505967292,-0.7032137650779523,-0.48030913390139107,0.17839239989515795,25,-0.14325710452834398,-0.14263613601673536,-0.14783047172649444,-0.13936104282640327,-0.13629866573286875,-0.14187668416616916,0.00388259332909584
0.024695205688476562,0.01277511387809612,0.007245016098022461,0.0006657865591686938,10.0,0.5,auto,"{'C': 10.0, 'epsilon': 0.5, 'gamma': 'auto'}",-0.6164465683115622,-0.3515417674937696,-0.26125229953830625,-0.3631464607441285,-0.6063921058030276,-0.43975584037815885,0.14456935504283852,1,-0.15252852376197312,-0.17435824092437965,-0.17838689085385367,-0.16785848577473972,-0.1598184369691428,-0.16659011565681778,0.009430805234382103
0.01823897361755371,0.0031583770525553186,0.007195138931274414,0.0014568483385428701,10.0,0.5,0.01,"{'C': 10.0, 'epsilon': 0.5, 'gamma': 0.01}",-0.6784003176097594,-0.39637417206641995,-0.2619746718564746,-0.35949770541940834,-0.7011449741879898,-0.47947836822801043,0.1773784377801252,24,-0.14319524934522962,-0.14262012289159515,-0.14783400465708404,-0.13939394394125051,-0.1363085421941323,-0.14187037260585833,0.0038716659868224166
0.026442623138427733,0.010270522262049286,0.010650634765625,0.0005656696115501467,10.0,0.5,0.1,"{'C': 10.0, 'epsilon': 0.5, 'gamma': 0.1}",-1.6283281951810327,-0.9493757327170933,-0.5932143727785766,-1.2242058538018017,-1.3046778239146883,-1.1399603956786384,0.34870789015538245,55,-0.17696820398501475,-0.19116275325627438,-0.18975286547341336,-0.18068173240801658,-0.17835566304045541,-0.1833842436326349,0.005913041697247843
0.05076479911804199,0.012432539153457307,0.021683645248413087,0.010789096228985278,100.0,0.01,scale,"{'C': 100.0, 'epsilon': 0.01, 'gamma': 'scale'}",-0.6270456686017055,-0.3873568186950153,-0.3102637934430526,-0.2779536917349019,-0.6843503675228456,-0.4573940679995042,0.16675863401659027,17,-0.00809750064272461,-0.01139076966228347,-0.010785603075540995,-0.004467519895041468,-0.009071566440694482,-0.008762591943257006,0.0024488914937826514
0.07031874656677246,0.008023062888804795,0.018757200241088866,0.003054566568260343,100.0,0.01,auto,"{'C': 100.0, 'epsilon': 0.01, 'gamma': 'auto'}",-0.6492275251978242,-0.4722710842129238,-0.40871266724489436,-0.354558211555272,-0.7241415567283828,-0.5217822089878594,0.14169795503507124,35,-0.008163677998248034,-0.012641095222093326,-0.012697756562115421,-0.005950115974160113,-0.009925310840907215,-0.009875591319504823,0.0026059587268046163
0.04481396675109863,0.009131170638367471,0.01776113510131836,0.002989340104214141,100.0,0.01,0.01,"{'C': 100.0, 'epsilon': 0.01, 'gamma': 0.01}",-0.6275241920704959,-0.38727190739255934,-0.31032096930497727,-0.2779093913555928,-0.683583313139938,-0.45732195465271264,0.1666542352595349,16,-0.008098619021760718,-0.0113901644018213,-0.010786823560104186,-0.004470536941602948,-0.00907029532711339,-0.008763287850480509,0.0024478123209247735
0.03672804832458496,0.0020885416612171134,0.01724095344543457,0.0006900588503756661,100.0,0.01,0.1,"{'C': 100.0, 'epsilon': 0.01, 'gamma': 0.1}",-1.604547049877503,-0.8083627132672849,-0.48250125532943794,-1.069297023319121,-1.3641791840296422,-1.0657774451645978,0.39643464277909796,49,-0.008102098520030313,-0.011666772396876315,-0.010978856686716394,-0.004713297619583576,-0.009025121850512808,-0.008897229414743881,0.0024559077877928147
0.04086594581604004,0.007067900321455092,0.018315887451171874,0.004225539211397236,100.0,0.1,scale,"{'C': 100.0, 'epsilon': 0.1, 'gamma': 'scale'}",-0.6104500704143361,-0.3818567236961296,-0.29510072753835837,-0.27053908669863336,-0.6830164930539505,-0.4481926202802816,0.1678499854878773,9,-0.01577895600299578,-0.01855709737521632,-0.017995474654925445,-0.01216976541233337,-0.01663562355863693,-0.016227383400821572,0.00225325208458378
0.04473867416381836,0.0016569058269439612,0.014797019958496093,0.0013698952583296872,100.0,0.1,auto,"{'C': 100.0, 'epsilon': 0.1, 'gamma': 'auto'}",-0.6234180937394631,-0.4140222294678859,-0.37168057325504145,-0.34291655017926004,-0.7143561521857812,-0.4932787197654863,0.14797835673883863,31,-0.015433126162502869,-0.019142814021653465,-0.018931261187179214,-0.01316927030337549,-0.0167942996832879,-0.016694154271599787,0.0022372129942464414
0.038625049591064456,0.003724316904384411,0.015805721282958984,0.001251204756963695,100.0,0.1,0.01,"{'C': 100.0, 'epsilon': 0.1, 'gamma': 0.01}",-0.6107921683639778,-0.38178853806041196,-0.2951288556301485,-0.2705343684407742,-0.6823249027512641,-0.44811376664931524,0.16772416657931136,8,-0.01577731487705392,-0.01855309356782134,-0.01799664965238568,-0.01217484166306425,-0.016636497774179637,-0.016227679506900967,0.00225087810395212
0.03530087471008301,0.006449031091199271,0.015952682495117186,0.0013333954054924374,100.0,0.1,0.1,"{'C': 100.0, 'epsilon': 0.1, 'gamma': 0.1}",-1.6075068451806587,-0.8272402577758693,-0.49577230279831525,-1.086591282128467,-1.3525574133355118,-1.0739336202437644,0.38926082385124544,52,-0.015860741910096978,-0.018790297089344182,-0.018174542629004507,-0.012623718443972929,-0.016619450014104142,-0.016413750017304548,0.002166141102938981
0.03185110092163086,0.0014203919937544396,0.01266031265258789,0.0008327590451979436,100.0,0.2,scale,"{'C': 100.0, 'epsilon': 0.2, 'gamma': 'scale'}",-0.6043335868703837,-0.37549070600594897,-0.27822574766310687,-0.2788200952168656,-0.6931187747926543,-0.4459977821097919,0.17158443659709327,5,-0.03806172878755493,-0.04023026653287367,-0.03939550270003433,-0.03382065190878048,-0.03897619334855302,-0.038096868655559286,0.002249369390556496
0.034641599655151366,0.003078272576977733,0.014650583267211914,0.0019358650311624094,100.0,0.2,auto,"{'C': 100.0, 'epsilon': 0.2, 'gamma': 'auto'}",-0.6288452774270759,-0.3732655771942756,-0.33887464576445087,-0.3455665526127516,-0.728409111455186,-0.48299223289074805,0.16321653738156333,28,-0.0367214381244122,-0.039190527185413104,-0.0385637320241284,-0.03375421918611252,-0.03691514410051726,-0.0370290121241167,0.001889939100108668
0.04006938934326172,0.012799881841177871,0.013840627670288087,0.0015819068332317923,100.0,0.2,0.01,"{'C': 100.0, 'epsilon': 0.2, 'gamma': 0.01}",-0.6033877463757342,-0.37544570853100306,-0.2782209216763515,-0.27887530396507143,-0.6921155025622173,-0.44560903662207557,0.17111479786474534,4,-0.038019718806860246,-0.040225623120924765,-0.03940097810671022,-0.03382341765619987,-0.03896617969662845,-0.03808718347746472,0.002247481490478892
0.04122624397277832,0.014289049630779264,0.014608192443847656,0.0023030114413195558,100.0,0.2,0.1,"{'C': 100.0, 'epsilon': 0.2, 'gamma': 0.1}",-1.611059760612294,-0.8521994237204308,-0.5146501944889642,-1.1109147208355552,-1.3385457842075539,-1.0854739767729595,0.37978672827615806,53,-0.03946442697010261,-0.0426017657511025,-0.041535540180985236,-0.03651198849960749,-0.04004917786520723,-0.040032579853401015,0.002077365764445067
0.022367477416992188,0.003905474684325481,0.007895612716674804,0.0018923044359414087,100.0,0.5,scale,"{'C': 100.0, 'epsilon': 0.5, 'gamma': 'scale'}",-0.6805648329029297,-0.39435191058454394,-0.2618750829159293,-0.35795552983983103,-0.7106934312647519,-0.48108815750159717,0.1806924007048833,27,-0.14325710452834375,-0.14238848969722756,-0.1477030280096096,-0.13909759970202512,-0.1357907978396786,-0.14164740395537695,0.004015277415632238
