molecule_chembl_id,smiles,pIC50,MaxEStateIndex,MinEStateIndex,qed,SPS,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Chi4n,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA8,EState_VSA10,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAromaticRings,NumBridgeheadAtoms,NumHeterocycles,NumSaturatedCarbocycles,NumSpiroAtoms,RingCount,fr_Al_OH,fr_ArN,fr_Ar_N,fr_COO2,fr_NH0,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
CHEMBL5193586,CCCC1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,6.218963061378869,15.884931483379281,-2.0143675432905113,0.010989120719793152,21.776978417266186,0.5035971223021583,33.114616517710836,8.763195152845938,-0.14621098061915852,1.7292214927216576,1.5434880140399803,15.604755541756793,1.4928585354897002e+42,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,0.0,0.0,129.35734132723027,136.11385491699815,70.53962609451168,13.027703587438928,145.91019518532474,57.38112761348194,89.98967487339495,16.876414816677897,0.0,5.749511833283905,21.587795952773448,28.06366290969735,11.126902983393991,58.47041684116851,5.563451491696996,44.53834586670854,43.01285240407817,45.03667987291831,30.33183534230805,90.06102239673699,50.62985568034768,0.0,0.0,-2.6931218283118996,-2.137092900167901,7.811669759975944,1.6167460230412234,0.5617977528089888,0,3,3,0,3,0,3,0,0,6,1,0,0,1,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5200027,CCCCCC1NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC(=O)C([C@@H](C)CC)NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC1=O,8.301029995663981,15.95225633832948,-2.0134943437020336,0.011126908048289554,21.760563380281692,0.5,33.11461686846385,8.763197345056621,-0.14613346394102286,1.6516111256106172,1.5669344236790739,16.081499984306404,1.7237696275302865e+43,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,0.0,0.0,148.61980619600837,136.11385491699815,70.53962609451166,13.027703587438928,145.91019518532474,57.381127613481944,89.98967487339495,16.876414816677897,0.0,5.749511833283905,21.587795952773448,28.063662909697353,11.126902983393991,53.67587965709669,18.405094737549014,44.53834586670854,29.16537800469692,51.960417072608934,37.255572541998674,90.06102239673699,50.62985568034768,0.0,0.0,-2.6267785714684573,-0.8735880823478306,8.281190070947945,1.6405261496114156,0.5760869565217391,0,3,3,0,3,0,3,0,0,6,1,0,0,1,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
CHEMBL5198497,CCCCCC1NC(=O)C2C[C@H](OCC(=O)O)CN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC(=O)C([C@@H](C)CC)NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC1=O,7.638272163982407,15.99926719182835,-2.203194572559008,0.010912396826395844,21.904761904761905,0.5238095238095238,33.114617535174844,8.763201326923344,-0.14690119408037172,1.6659366644807867,1.6049481042143094,16.37787151401477,3.9825664596908807e+46,102.98400623501621,23.83821827497534,0.0,11.938610575903699,4.794537184071822,0.0,0.0,148.61980619600837,123.27221167114614,76.96044771743769,19.13166997518723,151.87950047327658,63.98800957799486,89.98967487339495,16.876414816677897,0.0,5.749511833283905,21.587795952773448,28.063662909697353,11.126902983393991,53.98786986786557,18.405094737549014,49.438255597559014,24.26546827384644,58.884154272299554,30.33183534230805,90.06102239673699,55.36671863414773,5.65225171324376,0.0,-4.163659948149297,-3.7270824994108507,6.484014836159512,1.5489492933960731,0.574468085106383,0,3,3,0,3,0,3,0,0,6,1,0,0,2,3,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
CHEMBL5826328,CCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.96439233385011,16.108718899596873,-0.5450389739229025,0.4571288036650788,19.764705882352942,1.1176470588235294,19.142255102343604,5.994492403423746,0.2928387739494667,3.1911676678562646,1.5386882206001393,5.16901745562662,104322985.58138667,22.778003323583654,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894417,0.0,31.18920547353706,42.16764743463084,36.93348953343114,11.993106178977714,27.49323613884568,24.59630450718855,48.41226682342863,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,5.106527394840706,35.45810210680566,43.12442610953277,0.0,18.329577708536295,31.18920547353706,25.16863389769843,4.736862953800049,21.871118060847948,0.0,11.730405996016323,4.707072806437261,4.0623530709520415,0.0,0.34615384615384615,0,2,2,2,4,2,4,0,0,6,0,0,3,0,4,0,0,0,0,0,0,1,0,2,4,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL5749495,CCCc1ccccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.527243550682788,16.37542812263795,-0.3896462952464932,0.4869954222197605,24.31578947368421,1.0789473684210527,19.14225628630455,5.918987429931592,0.10754261563458474,3.6162845485079433,1.3089943342933679,7.3834689106372435,1120929444.0203204,23.635373454812672,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894417,0.0,37.61002709646307,63.59871566400422,36.93348953343114,10.92514946684814,16.720787709916088,37.6858173190137,41.84298417820241,17.26784432613229,10.208277825509848,6.010464839586836,0.0,5.817220841045895,22.160304418626517,0.0,35.28741654973836,81.64872112243539,12.841643245852019,6.196843571613076,18.19910120538483,33.090690854806724,14.704819995694464,22.748547448498076,0.0,9.135572385012528,10.661405071330995,6.6703713514255405,0.0,0.5666666666666667,0,4,4,2,3,2,6,0,0,7,0,0,3,0,5,0,0,0,0,0,0,1,1,1,4,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL5785241,CCN1CCC[C@H]1COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.96738123914928,16.43615675670329,-0.5361939405391782,0.3786412481022737,23.23076923076923,1.0769230769230769,19.142256816155186,5.994583263612941,0.17042586189701023,3.5566576713773985,1.3411371475476028,6.646603232089949,1712760656.4798794,29.384885288096577,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894417,0.0,31.18920547353706,61.677981869381995,42.9753303625791,5.386224214464796,27.49323613884568,37.685817319013694,48.41226682342863,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,5.106527394840706,41.49994293595362,62.63476054428393,0.0,18.329577708536295,24.26546827384644,32.008302307292325,9.720841474747257,22.62374110313955,0.0,12.122808220656587,6.150238697298547,6.2828082349656595,0.0,0.43333333333333335,0,3,3,2,4,2,5,0,0,7,0,0,3,0,5,0,1,1,0,0,0,1,0,2,4,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
CHEMBL5989132,CCNc1c(F)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,5.39383368539238,16.35690960411943,-0.5922388878390861,0.4625947950186581,23.923076923076923,1.1025641025641026,19.1436652870014,5.928288273273287,0.10754262482322345,3.6231099676885385,1.3201042923931736,7.222719767471925,1624243890.4638288,29.452594295858567,5.817220841045895,0.0,6.010464839586836,8.78083009534964,9.967957041894417,0.0,12.13273413692322,64.60454681753345,43.478245939343715,16.6125357415317,22.40817398459965,49.5473623289326,36.0303864590897,17.26784432613229,20.28607914786823,6.010464839586836,0.0,11.63444168209179,22.160304418626517,4.39041504767482,42.002858512718234,51.86231211535434,18.90801031431363,18.3295777085363,6.923737199690624,30.401353711608035,9.720841474747257,37.37523411331973,0.0,5.573540749440822,8.41128815961034,6.648109891396153,0.0,0.5517241379310345,0,4,4,2,3,2,6,0,0,7,0,0,3,0,5,0,0,0,0,0,0,2,0,1,4,1,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
CHEMBL5771492,CCO[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,6.174395506644396,16.53961732945832,-0.503777435420653,0.32696977979680125,24.536585365853657,1.0731707317073171,35.495692666597755,6.362765941993439,0.0704932969948899,3.5064642706795337,1.3008397949814237,6.728182962755694,3862307740.649918,23.635373454812672,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894417,0.0,41.932775232540564,44.686465334072246,66.53582626121072,11.490190602213097,39.09417602907819,44.795614860291224,53.434900137169954,17.26784432613229,10.208277825509848,6.010464839586836,11.600939890232516,5.817220841045895,32.93275284755611,0.0,47.0876173850599,49.66918251544534,0.0,6.196843571613076,43.321939610460284,32.13223709027889,26.05864431877982,28.5957887669105,6.5917351860397275,12.496644528983492,5.00388319023146,5.549837182947757,2.072579047617898,0.45161290322580644,0,3,3,2,4,2,5,0,0,7,0,0,3,0,5,0,1,1,0,0,0,1,0,2,4,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
CHEMBL4063829,CC[C@H](C)C1NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,7.008864383480216,16.220511455729486,-2.0866779030563887,0.012461412760873545,20.517441860465116,0.4069767441860465,33.114620675800516,8.763222584959506,-0.14622071284352675,1.6600861264388116,2.1732217574290407,18.224151425073874,1.7610825024049074e+57,120.54448758709512,47.67643654995067,0.0,5.969305287951849,0.0,0.0,0.0,81.68377491076643,177.21089504824127,90.29783009523598,13.027703587438928,193.37713237770603,83.56015323713225,29.828919765543436,5.749511833283905,0.0,5.749511833283905,21.587795952773448,55.61870337902483,0.0,68.05949120931216,21.587795952773448,16.72355666139158,45.03667987291831,27.694948798762496,0.0,132.59533122878764,95.2016600121625,0.0,0.0,-27.118242739099323,-4.353022670868895,9.454046751269692,1.3892888658474407,0.6568627450980392,0,3,3,0,1,0,3,0,0,4,1,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5173458,CC[C@H](C)C1NC(=O)C(CC2CCCCC2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,6.79317412396815,15.821928779371524,-1.9995998836350248,0.012688875220375184,23.28358208955224,0.5223880597014925,33.114615948299864,8.76318935259328,-0.14621285631080275,1.5913264543458485,1.7486082269375511,15.798745628261532,3.4355227162247456e+39,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,0.0,0.0,113.78788302539647,131.25931253422996,64.11880447158565,13.027703587438928,145.91019518532474,57.38112761348194,29.828919765543436,5.749511833283905,0.0,5.749511833283905,21.587795952773448,39.89947500202014,0.0,58.47041684116851,12.841643245852019,52.673907752092575,43.01285240407817,27.694948798762496,0.0,90.06102239673699,50.62985568034768,0.0,0.0,-18.440419746743114,2.3396198156035637,9.623267206166732,1.6399651631438448,0.6785714285714286,1,3,4,0,1,0,3,1,0,5,1,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5176360,CC[C@H](C)C1NC(=O)C(CCc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,5.857923538926715,15.82167000915568,-2.0092483771018186,0.012814950285085,22.340740740740742,0.5259259259259259,33.114616051691854,8.763190747831748,-0.14621279630313605,1.7255136911707676,1.7550168940123145,15.035551319726693,5.263491949378225e+40,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,0.0,0.0,112.01561025307447,137.32567960269157,64.11880447158565,13.027703587438928,145.91019518532474,57.38112761348194,65.72420659954848,5.749511833283905,0.0,5.749511833283905,21.587795952773448,33.98156895585875,0.0,58.47041684116851,5.563451491696996,33.41144288331455,43.01285240407817,58.026784141070536,0.0,90.06102239673699,50.62985568034768,0.0,0.0,-9.996266750769562,-1.6530969451403645,9.463322304220277,1.6214917753794116,0.611764705882353,0,3,3,0,2,0,3,0,0,5,1,0,0,1,3,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5206709,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)C(=O)C(COC)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,5.945770090136603,15.90188389132158,-2.0233095278241864,0.00832364681760028,22.014492753623188,0.5362318840579711,33.11461641727832,8.763194396046705,-0.14624225552933642,1.629413238511466,1.557420424579577,15.46235746297209,7.504946468413292e+41,96.25318948751672,29.621463221340278,0.0,5.969305287951849,0.0,0.0,0.0,122.43360412753967,129.69303329407217,71.2286020128632,19.634585551951847,145.78626040233817,71.0978071192724,89.98967487339495,16.876414816677897,0.0,5.749511833283905,21.587795952773448,33.98156895585875,11.126902983393991,58.47041684116851,5.563451491696996,49.43825559755902,45.22274021450522,38.112942673227685,30.33183534230805,84.74423379273065,55.36671863414773,5.584181843651731,0.0,-2.0443327575568677,-2.3019711076054925,5.133013403139081,2.783564498062544,0.5568181818181818,0,3,3,0,3,0,3,0,0,6,1,0,0,1,3,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5169881,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,8.154901959985743,15.90800404573756,-2.0176197624518215,0.011014699207680332,21.942857142857143,0.5,33.11461663519055,8.763195933744948,-0.14621272560863735,1.6387857984610246,1.5526902449275917,15.719919175074581,5.2489901403159235e+42,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,0.0,0.0,136.28107852692088,135.61093934023353,70.53962609451168,13.027703587438928,145.91019518532474,57.38112761348194,89.98967487339495,16.876414816677897,0.0,5.749511833283905,21.587795952773448,33.98156895585875,11.126902983393991,53.67587965709669,5.563451491696996,44.53834586670854,43.01285240407817,51.960417072608934,30.33183534230805,90.06102239673699,50.62985568034768,0.0,0.0,-2.7585817309909775,-2.0453478637272875,9.41761993640907,1.6168826614157088,0.5666666666666667,0,3,3,0,3,0,3,0,0,6,1,0,0,1,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5193444,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CC[C@@H](c3ccccc3)N2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,7.026872146400302,15.998174556559789,-2.095201017175933,0.009039246845817327,22.013698630136986,0.4931506849315068,33.114617336302175,8.76320141308759,-0.14770948177841223,1.627102974919959,1.4236327548513044,16.774806870386893,9.979032747630173e+46,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,0.0,0.0,166.6129138692289,141.17439083193054,63.994869688599096,19.06954441658689,145.91019518532474,50.836371207569364,125.88496170740002,16.876414816677897,0.0,5.749511833283905,21.587795952773448,33.98156895585875,11.126902983393991,44.086805288953045,11.126902983393991,44.53834586670854,43.01285240407817,82.292252414917,30.33183534230805,90.06102239673699,50.62985568034768,0.0,0.0,3.966849102434235,-2.3518327301612016,9.630994504599522,1.613314068971851,0.53125,0,3,3,0,4,0,3,0,0,7,1,0,0,1,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5200054,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(CC2CCCCC2)NC(=O)C2C[C@H](OCC(=O)O)CN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,7.602059991327962,16.05471217905648,-2.2007088143030487,0.010984747192630828,22.516778523489933,0.5167785234899329,33.11461778143592,8.763203134086998,-0.14691806992199596,1.671295783012172,1.4393601028048069,17.49828558182672,1.2703856157683817e+47,102.98400623501621,23.83821827497534,0.0,11.938610575903699,4.794537184071822,0.0,0.0,154.5377122421697,129.19011771730754,76.96044771743769,19.13166997518723,151.87950047327658,63.98800957799485,89.98967487339495,16.876414816677897,0.0,5.749511833283905,21.587795952773448,33.98156895585875,11.126902983393991,53.98786986786557,31.246737983401033,55.859077220485034,24.26546827384644,51.960417072608934,30.33183534230805,90.06102239673699,55.36671863414773,5.69431047425454,0.0,-4.079765709829285,-1.630939126897055,4.724358324423203,1.5747522407993984,0.5833333333333334,1,3,4,0,3,0,3,1,0,7,1,0,0,2,3,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5170078,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(CCC#N)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,7.619788758288394,15.907623047513157,-2.0560547967170324,0.010945511928568692,21.75886524822695,0.5319148936170213,33.11461675844697,8.763196685213458,-0.14612828810204959,1.7277648815797817,1.5604071321684536,15.691925561511267,8.570486418789015e+42,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,5.261891554738487,0.0,122.43360412753967,136.11385491699815,76.96044771743769,19.0969249002312,145.91019518532474,57.38112761348194,89.98967487339495,22.94563612947017,0.0,5.749511833283905,21.587795952773448,39.39477577722812,11.126902983393991,63.73230839590699,5.563451491696996,49.43825559755902,24.26546827384644,51.960417072608934,36.40105665510033,90.06102239673699,50.62985568034768,0.0,0.0,-1.5407930229223592,-3.407933195289978,6.219171396213758,1.538525205830168,0.5555555555555556,0,3,3,0,3,0,3,0,0,6,1,0,0,1,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5185153,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(CCCC(=O)O)NC(=O)C2[C@@H](C)CCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,7.366531544420414,15.956162588329484,-2.0938532356518342,0.010921454294603896,22.11111111111111,0.5138888888888888,33.1146171539584,8.763199217256808,-0.14655220888053364,1.7668201071970069,1.5856744227138748,16.22065115594926,3.7244898987213816e+43,96.37712427050329,23.83821827497534,0.0,11.938610575903699,0.0,0.0,0.0,129.35734132723027,142.03176096315954,76.96044771743769,13.027703587438928,151.87950047327658,57.38112761348194,89.98967487339495,16.876414816677897,0.0,5.749511833283905,21.587795952773448,33.98156895585875,11.126902983393991,58.78240705193739,5.563451491696996,49.43825559755902,31.18920547353706,51.960417072608934,30.33183534230805,90.06102239673699,50.62985568034768,0.0,0.0,-3.8977219189686076,-4.050385676429835,7.594890274137631,1.4985763485707038,0.5652173913043478,0,3,3,0,3,0,3,0,0,6,1,0,0,2,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5185461,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2CCCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(Cc2ccc(Cl)cc2)NC(=O)C2C[C@H](OCC(=O)O)CN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,7.481486060122112,16.052538420866142,-2.2406824657559152,0.008581969011052423,21.68,0.52,35.49569925236853,8.76320575268034,-0.1468895132781241,1.652440513380727,1.4502849645313753,16.576066842128874,2.5718814695330645e+47,102.98400623501621,23.83821827497534,0.0,11.938610575903699,4.794537184071822,0.0,0.0,146.16727815469537,134.54757567684035,88.40390265410502,19.13166997518723,163.48044036350908,63.98800957799485,124.84122795267973,16.876414816677897,0.0,5.749511833283905,33.188735843005965,28.063662909697353,11.126902983393991,53.98786986786557,5.563451491696996,49.43825559755902,48.53093654769288,51.960417072608934,30.33183534230805,90.06102239673699,66.96765852438025,5.6671573356221865,6.383963067912652,0.9105845516370352,-5.356506693926866,4.501717773118578,1.492987845179621,0.5208333333333334,0,3,3,0,4,0,3,0,0,7,1,0,0,2,3,0,0,0,0,0,0,0,0,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
CHEMBL5172805,CC[C@H](C)C1NC(=O)C(Cc2ccc(-c3ccccc3)cc2)NC(=O)C(CC(C)C)NC(=O)C2[C@@H](c3ccccc3)CCN2C(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CCCNC(=N)N)NC(C)=O)CSSCC(C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(N)=O)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(CC(=O)O)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CO)NC1=O,9.0,16.48487888826716,-2.0250299072450666,0.008883963652181257,22.013698630136986,0.5,33.114617336240755,8.763201515864335,-0.14621282161083896,1.6286303931304342,1.4372481064726528,16.819101410487946,2.314690576814274e+46,96.37712427050329,23.83821827497534,0.0,5.969305287951849,0.0,0.0,0.0,166.612913869229,134.75356920900452,76.45753214067307,13.027703587438928,145.91019518532474,57.38112761348194,125.88496170740002,16.876414816677897,0.0,5.749511833283905,21.587795952773448,33.98156895585875,11.126902983393991,44.086805288953045,11.126902983393991,44.53834586670854,43.01285240407817,82.292252414917,30.33183534230805,90.06102239673699,50.62985568034768,0.0,0.0,5.359285848783459,-2.2582879356260177,9.32493749576831,1.6114784366455026,0.53125,0,3,3,0,4,0,3,0,0,7,1,0,0,1,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
