molecule_chembl_id,smiles,pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
CHEMBL5990636,COCCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,5.856607114533681,16.20947851596255,16.20947851596255,0.0479915590138702,-0.5631935521122025,0.3759229466286489,19.33333333333333,489.55100000000016,461.3270000000003,489.217617976,186,0,0.318553303209703,-0.507919408048954,0.507919408048954,0.318553303209703,1.0833333333333333,1.8888888888888888,2.6944444444444446,19.14225614292097,10.000010048045317,2.338660346145939,-2.3387914785313875,2.371036211286718,-2.51088597005636,5.994512706301121,0.1685949894228897,3.2306724927488526,1.4870927222073915,1419.965594770449,24.647689123196084,20.07642892244921,20.07642892244921,17.60168808597359,12.315676320629494,12.315676320629494,9.464985016294316,9.464985016294316,6.985297977171906,6.985297977171906,5.342387299055644,5.342387299055644,-3.559999999999999,275973581.2758056,22.875691978961207,9.47818956416359,4.180630536616333,207.6450846367259,24.79695163729761,22.77800332358365,5.817220841045895,0.0,0.0,6.010464839586836,4.9839785209472085,4.39041504767482,9.967957041894415,0.0,24.26546827384644,35.74682581170483,57.0709906621476,11.993106178977714,18.970668350115623,27.49323613884568,0.0,20.26872416684796,0.0,31.34614652707395,38.312984012979,48.41226682342863,0.0,23.017356159416195,14.953561288656855,10.208277825509848,11.759976672870742,0.0,65.55521889810677,4.736862953800049,5.817220841045895,19.26246486877803,42.595045982382736,0.0,32.93275284755611,0.0,92.63,5.817220841045895,5.106527394840706,4.39041504767482,22.97060538533546,48.48580569424459,36.70360448660677,6.06636706846161,19.37300818135222,24.26546827384644,20.184655376751223,14.457704428547306,27.148171193037125,0.0,15.897443256432254,16.07974570322157,0.7943985843368067,0.1226299282504543,11.627718374594934,4.544342948990038,2.481677929398715,1.637205415071438,0.3703703703703703,36,2,8,0,2,2,0,2,2,4,2,2,8,2,9,4,7,0,2,2,0,2,6.022781805222524,6,4.045600000000002,136.04449999999997,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5864164,COCCNC(=O)O[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,6.107200990986173,16.64181002680232,16.64181002680232,0.0507164767171783,-0.5532778031997732,0.2530237129343796,22.91304347826087,650.155,612.8590000000002,649.257958564,242,0,0.407032692306349,-0.4617272933397995,0.4617272933397995,0.407032692306349,1.1304347826086956,1.9130434782608696,2.6956521739130435,35.495692947302665,10.004887263213677,2.3529796115545096,-2.339417253416573,2.3778251430632604,-2.5109832646307804,6.362797349616167,0.0988069822640774,3.5807001323430163,1.1921658723459292,1745.4991286768588,31.785517324700773,25.839804077138517,26.595733023156967,22.37254503380268,15.6891721780999,16.067136651109124,12.286223851615716,12.69342397835632,9.172603833118332,9.48757422729269,6.905311578288084,7.1889598518365645,-3.839999999999999,38805079850.56863,30.794870200108168,13.1096439157607,6.138898299462077,270.922701827624,29.744075800263285,29.739339842560973,5.817220841045895,0.0,0.0,12.103704910525252,9.883888251797686,9.184952231746642,9.967957041894415,0.0,41.93277523254056,31.341906511455612,80.0043198668139,11.993106178977714,23.39554109314679,45.187416100016605,0.0,30.485422501704765,0.0,43.49195374397021,58.45016880748133,53.434900137169954,0.0,17.26784432613229,20.270349892663187,15.002815009581669,6.010464839586836,11.600939890232516,103.72483331645356,9.473725907600098,5.817220841045895,19.26246486877803,42.595045982382736,5.022633313741326,32.93275284755611,0.0,113.97,11.910460911984307,4.794537184071822,4.39041504767482,35.973782733460745,59.991069855298136,36.70360448660677,0.0,19.37300818135222,37.37950732498524,30.40135371160803,30.79550727257987,33.40711846199763,6.600964742723388,30.51723051418504,9.011397971364,0.9077335585684208,0.0587763144792872,11.97701116430644,3.666130856550117,3.102734621938348,3.5286795716651094,0.4545454545454545,46,2,11,0,3,3,1,2,2,4,4,2,10,2,13,5,9,0,3,3,0,2,8.776299625119316,7,4.402200000000004,174.0793999999996,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,5,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,4,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5754583,COCCOc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cc(O)cc4ccccc34)c(F)c2n1,6.448550002027124,16.150200381078356,16.150200381078356,0.0446790900420606,-0.5725917002603504,0.408475604147053,19.542857142857144,475.52400000000017,449.3160000000003,475.201967912,180,0,0.318637001674018,-0.507919408048954,0.507919408048954,0.318637001674018,1.0857142857142856,1.8857142857142857,2.685714285714285,19.14225587296597,10.000011533462189,2.338604204172238,-2.33874876169305,2.3707425076369715,-2.510901136141639,5.994501415572254,0.1408052654263135,3.2073073022388736,1.516042113280865,1403.155262353661,23.940582342009534,19.369322141262664,19.369322141262664,17.101688085973592,11.815676320629494,11.815676320629494,9.111431625701044,9.111431625701044,6.779956175910426,6.779956175910426,5.191955383010654,5.191955383010654,-3.559999999999999,169127048.7125122,21.93891254709786,8.901926955425115,4.001553818065225,201.2801425223293,24.79695163729761,29.384885288096577,5.817220841045895,0.0,0.0,6.010464839586836,4.9839785209472085,4.39041504767482,9.967957041894415,0.0,24.26546827384644,35.74682581170483,44.04328707470867,11.993106178977714,18.970668350115623,27.49323613884568,0.0,20.26872416684796,0.0,24.925324904147946,38.312984012979,48.41226682342863,0.0,23.017356159416195,14.953561288656855,10.208277825509848,11.759976672870742,0.0,65.55521889810677,4.736862953800049,5.817220841045895,12.84164324585202,42.595045982382736,0.0,32.93275284755611,0.0,92.63,5.817220841045895,5.106527394840706,4.39041504767482,29.577487349848383,35.45810210680566,36.70360448660677,6.06636706846161,19.37300818135222,24.26546827384644,25.16863389769843,9.473725907600098,26.95862559863392,0.0,15.78902740340601,16.031865338821476,0.7689099560852817,0.0966557109373331,11.563033811969564,3.857340443486832,2.180812840213266,1.587062229779651,0.3461538461538461,35,2,8,0,2,2,0,2,2,4,2,2,8,2,9,4,6,0,2,2,0,2,5.579959913592134,6,3.6555000000000017,131.4275,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5803462,COCc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,6.623423042943488,16.77100895219199,16.77100895219199,0.1305134246331938,-0.8582596210848863,0.3235503539875147,26.953488372093023,586.6870000000002,550.3990000000003,586.2867808320001,224,0,0.3186209796323092,-0.4614210012641537,0.4614210012641537,0.3186209796323092,1.069767441860465,1.8837209302325584,2.697674418604651,19.14496454377051,9.946937986172868,2.491598832202844,-2.3432767004997226,2.411680471227533,-2.511258450435492,6.003238246882352,0.1073395915010743,3.660845940849892,1.2460678697386702,1686.3839201024666,29.13081678632152,24.36017078939425,24.36017078939425,21.009101597073137,15.403042950343686,15.403042950343686,12.673530952109152,12.673530952109152,9.936475866042334,9.936475866042334,8.02439108432572,8.02439108432572,-3.47,13737300875.764894,27.1055814128038,10.606685402827525,4.616857574033337,248.95421033698076,19.690424242456903,29.807048850322964,5.817220841045895,0.0,0.0,6.010464839586836,9.883888251797686,8.78083009534964,9.967957041894415,0.0,36.39820241076966,48.5639428182432,57.00886510354725,17.53203143136106,18.254556002949737,27.493236138845678,0.0,25.168633897698435,0.0,62.50527238533253,44.79561486029123,53.97571831512563,0.0,17.26784432613229,14.953561288656855,14.598692873184667,6.010464839586836,0.0,83.54183272932241,11.343744918312968,5.817220841045895,37.667559606327046,42.59504598238274,0.0,32.93275284755611,0.0,75.64000000000001,11.988896236556188,4.39041504767482,4.39041504767482,29.366900768947826,48.42368013564425,61.65345563006835,0.0,13.30664111289061,36.39820241076966,20.100586586654494,19.441682949494517,42.98391499481375,0.0,18.6683371703802,6.121133161775541,1.7155326563601283,0.1380378325445066,12.681210457219237,5.405589402521386,3.547887225526305,1.655023765525628,0.4848484848484848,43,1,8,0,4,4,0,2,2,4,4,2,8,1,10,6,7,0,4,4,0,2,6.686055225728816,8,5.026300000000004,161.65069999999966,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5913499,CO[C@@H]1C[C@@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,6.122795250179656,16.500642148656215,16.500642148656215,0.1651861698352699,-0.5055948520107967,0.3631520908295389,24.85,563.077,530.8210000000003,562.225930164,208,0,0.3186102607526629,-0.4617281043231893,0.4617281043231893,0.3186102607526629,1.075,1.85,2.6,35.495692615559186,10.004887293287458,2.3463489355573355,-2.3394283952544965,2.377306620429322,-2.510983174912776,6.36276273298324,0.1106124506063779,3.508240964936993,1.3233706921858868,1570.1727345729723,27.379739930764963,22.60909393383769,23.365022879856145,19.47869818368533,13.88869536244795,14.266659835457176,11.197041528124831,11.604241654865437,8.65670862710835,8.971679021282705,6.542495337061659,6.826143610610139,-3.109999999999999,2443124525.9634185,25.831134420710345,10.375758359019608,4.545748760730183,237.0029459712756,19.690424242456903,23.635373454812672,5.817220841045895,0.0,0.0,6.010464839586836,9.883888251797686,4.39041504767482,9.967957041894415,0.0,41.93277523254056,37.762728134381625,67.03874183797534,11.490190602213096,13.864140955274918,39.09417602907819,0.0,25.168633897698435,0.0,43.49195374397021,45.298530437055845,53.434900137169954,0.0,17.26784432613229,14.953561288656855,10.208277825509848,6.010464839586836,11.600939890232516,84.47995487508965,4.736862953800049,5.817220841045895,19.26246486877803,42.595045982382736,5.022633313741326,32.93275284755611,0.0,75.64,5.817220841045895,0.0,4.39041504767482,29.366900768947826,40.480735420546985,49.66918251544534,0.0,13.30664111289061,36.39820241076966,32.13223709027889,26.05864431877982,28.231505337809075,6.58247717830232,18.541064403577515,6.473267457390039,1.0404250884720423,0.1627817419395408,12.479988613727969,4.974614482748466,2.831580478201288,3.793406328942859,0.4333333333333333,40,1,8,0,3,3,0,2,2,4,4,2,8,1,10,5,6,0,3,3,0,2,6.700440222216112,7,4.676000000000004,154.72869999999972,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL6013556,CO[C@@H]1C[C@@H]2CN(c3nc(OC[C@@]45CCCN4C[C@H](F)C5)nc4c(F)c(-c5cccc6cccc(Cl)c56)ncc34)C[C@H]1N2,6.052076380168273,16.66997878628673,16.66997878628673,0.0900059401332551,-0.874412286210765,0.3227616481738464,28.69767441860465,607.1049999999999,573.8410000000001,606.232158416,224,0,0.3186209796799372,-0.4614210012640931,0.4614210012640931,0.3186209796799372,1.1395348837209305,2.0,2.86046511627907,35.49569279552304,9.946966429160296,2.492756157276641,-2.3471826425519646,2.41417094696132,-2.529350914189932,6.362780164490085,0.0946741804232776,3.637016235267773,1.237763744346814,1721.660100408467,29.29395349313805,23.90127196922001,24.657200915238462,20.919785199596102,15.01883225538907,15.396796728398296,12.405293062445647,12.812493189186252,9.858946445608144,10.1739168397825,7.886961911580383,8.170610185128865,-3.1799999999999997,12412362330.25549,27.37470823485146,10.471218714266197,4.5271454134227085,252.89253444946576,19.690424242456903,29.80704885032296,5.817220841045895,0.0,0.0,6.010464839586836,9.883888251797686,8.78083009534964,9.967957041894415,0.0,41.93277523254056,37.25981255761701,61.37588180260543,23.07095668374441,18.254556002949737,39.09417602907819,0.0,25.16863389769843,0.0,55.5815351856419,44.79561486029123,53.43490013716995,0.0,17.26784432613229,14.953561288656855,14.598692873184667,6.010464839586836,11.600939890232516,89.64579911707071,4.736862953800049,5.817220841045895,25.68328649170404,42.59504598238274,5.022633313741326,32.9327528475561,0.0,75.64,11.988896236556188,4.39041504767482,4.39041504767482,47.55454881499204,47.84526263840188,36.5796697036202,0.0,19.37300818135222,30.33183534230805,25.0845651076017,26.05864431877982,43.12775067783488,6.599619554880936,18.45961518757011,6.286349596458517,0.5186165971050885,0.0225575904230002,11.680181359168632,4.060047611326316,2.8697574300391278,1.736615506304498,0.46875,43,1,8,0,4,4,0,2,2,4,5,2,8,1,11,6,6,0,4,4,0,0,6.666199003868688,8,5.1582000000000034,162.12769999999958,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5795672,CO[C@H](C)COc1nc(N2CC3CCC(C2)N3)c2cnc(-c3cccc4cccc(Cl)c34)c(F)c2n1,5.093234110459273,16.265427374653562,16.265427374653562,0.1243349325326841,-0.5219295372469974,0.3938322258001949,20.27777777777778,507.9970000000001,480.7810000000002,507.183731004,186,0,0.3186477040308754,-0.4606459409786943,0.4606459409786943,0.3186477040308754,1.1388888888888888,1.8888888888888888,2.638888888888889,35.49569240102789,10.004892039202964,2.339174771999232,-2.3390347904389066,2.375410627512463,-2.5109337587620604,6.362744998607318,0.0681550817619643,3.2387144839976023,1.5130163449747411,1433.885605370158,24.810825830012615,20.170316506775013,20.926245452793463,17.51237168849655,12.219660508982027,12.597624981991254,9.556549483628183,9.96374961036879,7.1181321595480265,7.433102553722382,5.237438422022108,5.521086695570588,-3.069999999999999,259693736.4051895,23.335863855247247,9.424892186727725,4.127693523639666,213.1541171114116,19.690424242456903,23.635373454812672,5.817220841045895,0.0,0.0,6.010464839586836,4.9839785209472085,4.39041504767482,9.967957041894415,0.0,41.93277523254056,31.21797172846905,54.45214460291479,11.490190602213096,13.864140955274918,39.09417602907819,0.0,20.26872416684796,0.0,37.95302849158686,31.70610204846608,53.434900137169954,0.0,17.26784432613229,14.953561288656855,10.208277825509848,6.010464839586836,11.600939890232516,59.94577592650145,4.736862953800049,5.817220841045895,19.765380445542643,42.595045982382736,5.022633313741326,32.93275284755611,0.0,72.4,5.817220841045895,0.0,4.39041504767482,29.93194190431278,33.87385345603407,36.70360448660677,0.0,19.37300818135222,37.255572541998674,20.184655376751223,26.05864431877982,27.42452019028057,6.532185950549438,15.993136068476977,6.409246856670719,0.9961099487366634,0.1237853083620283,12.192489602400675,3.7617039698599113,3.729381945934005,1.6152179365067865,0.3703703703703703,36,1,7,0,2,2,0,2,2,4,3,2,7,1,9,4,6,0,2,2,0,2,6.1093889144406015,6,4.991800000000004,139.36769999999993,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5961984,CO[C@H]1CC(COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)N(C)C1,6.060480747381382,16.500642148656215,16.500642148656215,0.1651861698352699,-0.5055948520107967,0.3631520908295389,24.85,563.077,530.8210000000003,562.225930164,208,0,0.3186102607526629,-0.4617281043231893,0.4617281043231893,0.3186102607526629,1.075,1.85,2.6,35.495692615559186,10.004887293287458,2.3463489355573355,-2.3394283952544965,2.377306620429322,-2.510983174912776,6.36276273298324,0.1106124506063779,3.508240964936993,1.3233706921858868,1570.1727345729723,27.379739930764963,22.60909393383769,23.365022879856145,19.47869818368533,13.88869536244795,14.266659835457176,11.197041528124831,11.604241654865437,8.65670862710835,8.971679021282705,6.542495337061659,6.826143610610139,-3.109999999999999,2443124525.9634185,25.831134420710345,10.375758359019608,4.545748760730183,237.0029459712756,19.690424242456903,23.635373454812672,5.817220841045895,0.0,0.0,6.010464839586836,9.883888251797686,4.39041504767482,9.967957041894415,0.0,41.93277523254056,37.762728134381625,67.03874183797534,11.490190602213096,13.864140955274918,39.09417602907819,0.0,25.168633897698435,0.0,43.49195374397021,45.298530437055845,53.434900137169954,0.0,17.26784432613229,14.953561288656855,10.208277825509848,6.010464839586836,11.600939890232516,84.47995487508965,4.736862953800049,5.817220841045895,19.26246486877803,42.595045982382736,5.022633313741326,32.93275284755611,0.0,75.64,5.817220841045895,0.0,4.39041504767482,29.366900768947826,40.480735420546985,49.66918251544534,0.0,13.30664111289061,36.39820241076966,32.13223709027889,26.05864431877982,28.231505337809075,6.58247717830232,18.541064403577515,6.473267457390039,1.0404250884720423,0.1627817419395408,12.479988613727969,4.974614482748466,2.831580478201288,3.793406328942859,0.4333333333333333,40,1,8,0,3,3,0,2,2,4,4,2,8,1,10,5,6,0,3,3,0,3,6.700440222216112,7,4.676000000000004,154.72869999999972,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5798338,CO[C@H]1CN[C@H](COc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cccc5cccc(Cl)c45)c(F)c3n2)C1,7.023191662661934,16.434469309150042,16.434469309150042,0.114260243909344,-0.5092921256733483,0.3682001843776505,24.64102564102564,549.0500000000001,518.8100000000003,548.2102801000001,202,0,0.3186101351439461,-0.4617363769957357,0.4617363769957357,0.3186101351439461,1.1025641025641026,1.8974358974358971,2.6666666666666665,35.49569256392819,10.00488810599476,2.3419998959287507,-2.339114510516113,2.376309557157175,-2.510975455066901,6.362759189526123,0.1146651247989566,3.5650591696669824,1.3239592170901378,1536.536509706768,26.509496442761883,21.66188033833773,22.41780928435619,19.068014581162377,13.50928363637208,13.887248109381304,10.70881470994834,11.116014836688944,8.197179654758965,8.512150048933322,6.241278129686158,6.524926403234638,-3.109999999999999,1737065704.314621,24.897438971704645,10.13166724207648,4.568740692658453,230.4280323702836,25.00721284646324,23.635373454812672,5.817220841045895,0.0,0.0,6.010464839586836,4.9839785209472085,4.39041504767482,9.967957041894415,0.0,41.93277523254056,30.715056151704434,67.03874183797532,11.490190602213096,13.864140955274918,39.09417602907819,0.0,25.585512770854287,0.0,43.49195374397021,38.25085845437866,53.434900137169954,0.0,17.26784432613229,20.270349892663187,10.208277825509848,6.010464839586836,11.600939890232516,72.53237316156198,4.736862953800049,5.817220841045895,19.26246486877803,42.595045982382736,5.022633313741326,32.93275284755611,0.0,84.42999999999999,5.817220841045895,0.0,4.39041504767482,29.366900768947826,40.480735420546985,49.66918251544534,0.0,13.30664111289061,36.39820241076966,25.501443980757557,26.05864431877982,27.9828324983029,6.568747623363972,16.232163199794975,9.863496247772352,1.0303446549365225,0.1540887199776694,12.40031001712754,4.928927180432376,2.7354847991889417,1.7147161702138496,0.4137931034482758,39,2,8,0,3,3,0,2,2,4,4,2,8,2,10,5,6,0,3,3,0,2,6.468014534390212,7,4.333800000000004,150.10139999999978,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CHEMBL5963446,COc1c(C)cccc1-c1ncc2c(N3CC4CCC(C3)N4)nc(OCC34CCCN3CCC4)nc2c1F,6.636388020107855,16.347626724300834,16.347626724300834,0.0590405666079816,-0.4726583889728728,0.5230561557743937,24.23684210526316,518.6370000000004,483.35700000000026,518.2805525800001,200,0,0.3186209651821819,-0.4957721522830433,0.4957721522830433,0.3186209651821819,1.105263157894737,1.868421052631579,2.6052631578947367,19.14225701117594,9.953029418005098,2.448135201767818,-2.3437596526638043,2.4032861255445552,-2.5112564711870875,5.922164616221612,0.1075425965839229,3.6070766449284304,1.3232619206186058,1360.9208089873794,25.854795904382627,22.17280523962652,22.17280523962652,18.542775101884352,13.93620716336752,13.93620716336752,11.418595633179622,11.418595633179622,9.111884500537174,9.111884500537174,7.254692063991486,7.254692063991486,-3.04,1010100371.4686372,24.031832656860352,9.307062897884784,3.895906399139712,222.1070104023193,19.690424242456903,29.384885288096577,5.817220841045895,0.0,0.0,6.010464839586836,9.883888251797686,4.39041504767482,9.967957041894415,0.0,12.13273413692322,70.16799830923044,36.93348953343114,18.03494700812568,13.864140955274918,16.720787709916088,0.0,25.168633897698435,0.0,63.071273847925966,44.79561486029123,35.7766171097408,0.0,23.017356159416195,19.690424242456903,10.208277825509848,11.759976672870742,0.0,77.37015733381212,0.0,12.74095804073652,44.08838122925306,24.395944776997908,0.0,22.16030441862652,0.0,75.64000000000001,5.817220841045895,0.0,4.39041504767482,22.7600188044349,41.20761394008956,57.42576360705134,12.84164324585202,13.30664111289061,25.12283840507545,25.0845651076017,14.457704428547306,28.319536954841045,0.0,18.97571427074809,4.292381341036124,2.0684281798302164,0.8552106708794123,6.759677604739973,8.657091672336932,6.386995818146438,1.6016301541084397,0.5517241379310345,38,1,8,0,4,4,0,1,2,3,2,2,8,1,9,6,6,0,4,4,0,2,5.885941528653707,7,4.095720000000003,144.44169999999988,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
