molecule_chembl_id,smiles,pIC50,MaxEStateIndex,MinEStateIndex,qed,SPS,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,Chi4n,Ipc,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA8,EState_VSA10,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumAromaticRings,NumBridgeheadAtoms,NumHeterocycles,NumSaturatedCarbocycles,NumSpiroAtoms,RingCount,fr_Al_OH,fr_ArN,fr_Ar_N,fr_COO2,fr_NH0,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ether,fr_halogen,fr_imidazole,fr_methoxy,fr_morpholine,fr_nitrile,fr_para_hydroxylation,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
CHEMBL4867851,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,9.221848749616356,16.723925855064252,-0.7039244509532205,0.3261658917415997,22.76744186046512,1.0930232558139534,19.14362595971069,6.025647985411582,0.1075426276686882,3.691393395895477,1.2834955600417963,7.897533199401357,12658224797.711452,35.20210612914247,5.817220841045895,0.0,6.010464839586836,8.78083009534964,9.967957041894415,6.423349895620259,11.986801387317254,75.19976796923083,42.31971374789594,16.488600958545135,27.493236138845678,37.6858173190137,47.660205019248295,35.3611403738921,14.598692873184667,11.759976672870742,0.0,23.978225896567693,32.93275284755611,9.496942442515524,40.66709904403825,64.70395536120637,24.26546827384644,6.196843571613076,0.0,31.004999426457346,16.144191370367516,37.84476313413899,0.0,6.389357105751093,13.823396921739151,4.06907531657882,0.0,0.4242424242424242,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,0,1,0,2,5,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
CHEMBL4858364,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,9.397940008672036,16.725592521730917,-0.9127458040360416,0.3190441470793393,26.40909090909091,1.1363636363636365,19.14594012815245,6.025664021955334,0.107339586699847,3.6574442118887,1.2757869421874537,7.885296338944809,17515287288.267086,41.37378152465276,5.817220841045895,0.0,6.010464839586836,13.17124514302446,9.967957041894415,6.423349895620259,11.986801387317254,55.81336831746624,55.28529177673452,16.488600958545135,27.493236138845678,37.6858173190137,47.660205019248295,35.3611403738921,18.98910792085949,11.759976672870742,0.0,23.978225896567693,32.93275284755611,13.887357490190343,54.72908370572426,32.22804289761661,30.46231184545952,0.0,0.0,31.004999426457346,16.144191370367516,52.16485038022444,0.0,6.06622229955154,10.531793436778608,2.785248411161006,0.0,0.4242424242424242,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,1,1,0,2,5,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
CHEMBL5977600,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,8.586315363473087,16.93708449421065,-0.752283618805673,0.2628427984609116,24.46,1.16,19.143632035666982,6.0258494825932285,0.0484118831873007,3.782645369049248,1.1843806596674198,8.522560320953891,281934159353.57306,41.80898809365539,5.817220841045895,0.0,12.103704910525252,13.575367279421462,9.967957041894415,6.423349895620259,11.986801387317254,68.65501156331825,62.45689854239827,16.488600958545135,33.58647620978409,51.84328684296842,47.660205019248295,35.3611403738921,19.39323005725649,11.759976672870742,0.0,23.978225896567693,32.93275284755611,14.291479626587346,54.97726960591152,45.06968614346863,35.36222157630999,14.09534396535438,0.0,31.004999426457346,20.881054324167565,43.8118603153004,0.0,6.2192281514491645,12.589152491832149,2.848048510019863,3.3257506211398185,0.4594594594594595,0,4,4,2,4,2,6,0,0,8,0,0,3,0,6,0,0,0,0,0,0,1,0,2,5,2,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
CHEMBL5187854,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,8.459506476544556,16.67385026927438,-0.5968874139161835,0.3392922662018528,23.02380952380953,1.0476190476190477,19.143624609024545,6.016589318469942,0.1075426388763121,3.6916182470335976,1.2699751781515347,7.837014618048735,9038503491.16186,29.452594295858567,5.817220841045895,0.0,6.010464839586836,8.78083009534964,9.967957041894415,6.423349895620259,30.18590259270208,63.067033832307615,42.31971374789594,16.488600958545135,27.493236138845678,37.6858173190137,53.72657208770991,29.611628540608194,14.598692873184667,6.010464839586836,0.0,23.978225896567693,32.93275284755611,4.39041504767482,46.23055053573525,64.70395536120637,6.06636706846161,24.395944776997908,6.06636706846161,31.004999426457346,16.144191370367516,37.77751960092323,0.0,9.253639262666937,14.059440805104463,4.212619158684101,0.0,0.4242424242424242,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,0,1,0,2,5,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
CHEMBL5996049,C#Cc1c(F)ccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@]56CCCN5[C@@H](COC(=O)N(C)C)CC6)nc4c3F)c12,8.645365019512084,16.887008908420782,-0.6452465817686355,0.2697497019901899,24.714285714285715,1.1224489795918366,19.14363067918502,6.016793754023906,0.0484121182397824,3.782832756555591,1.1710243137918948,8.462041739601268,201310526001.55563,36.05947626037148,5.817220841045895,0.0,12.103704910525252,13.575367279421462,9.967957041894415,6.423349895620259,30.18590259270208,56.52227742639504,62.45689854239827,16.488600958545135,33.58647620978409,51.84328684296842,53.72657208770991,29.611628540608194,19.39323005725649,6.010464839586836,0.0,23.978225896567693,32.93275284755611,9.184952231746642,52.83743250024816,58.15919895529379,10.966276799312087,38.49128874235229,6.06636706846161,31.004999426457346,20.881054324167565,43.75290092560317,0.0,9.086219037893192,12.838888524851438,2.988904874767337,3.345853672791039,0.4594594594594595,0,4,4,2,4,2,6,0,0,8,0,0,3,0,6,0,0,0,0,0,0,1,0,2,5,2,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
CHEMBL4863339,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,9.522878745280336,16.717123133975818,-0.5839320095322076,0.3399534533776934,23.0,1.119047619047619,19.142257771329685,6.024276416208672,0.1075426283420683,3.6842998494885113,1.274297014075446,7.863931442566294,8703424758.209078,29.384885288096577,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894415,6.423349895620259,18.053168455778863,75.19976796923083,47.88316523959293,10.92514946684814,27.493236138845678,37.6858173190137,47.909351246664016,35.3611403738921,10.208277825509848,11.759976672870742,0.0,18.1610050555218,32.93275284755611,5.106527394840706,51.79400202743224,64.70395536120637,6.06636706846161,12.263210640074686,18.19910120538483,31.004999426457346,16.144191370367516,23.08728306793716,0.0,9.557838547675413,14.228650799424347,4.250603937669129,0.0,0.4242424242424242,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,0,1,0,2,5,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
CHEMBL4876040,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,9.397940008672036,16.718789800642483,-0.8848168546785209,0.3314092017878184,26.72093023255814,1.162790697674419,19.144964292694564,6.0242923285487855,0.107339586762241,3.650478364856853,1.266474630887566,7.851694582109746,12043204806.369465,35.55656068360687,5.817220841045895,0.0,6.010464839586836,8.78083009534964,9.967957041894415,6.423349895620259,18.053168455778863,55.81336831746624,60.84874326843151,10.92514946684814,27.493236138845678,37.6858173190137,47.909351246664016,35.3611403738921,14.598692873184667,11.759976672870742,0.0,18.1610050555218,32.93275284755611,9.496942442515524,58.15269809175791,45.31755570944177,6.06636706846161,24.395944776997908,6.06636706846161,31.004999426457346,16.144191370367516,37.40514809180039,0.0,9.208887414945243,10.937788055204544,2.966777032251315,0.0,0.4242424242424242,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,1,1,0,2,5,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
CHEMBL5762802,C#Cc1cccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)nc(OC[C@@]56CCCN5C[C@H](OC)C6)nc4c3F)c12,8.548455006504028,16.797646549953775,-0.6029625506334557,0.3179728739104288,26.38636363636364,1.181818181818182,19.14225885784848,6.024303165174919,0.0997295027043527,3.699191099292949,1.2539306327206463,8.027744367110639,20942514180.01037,29.384885288096577,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894415,6.423349895620259,18.053168455778863,62.23418994039224,61.53771918678304,17.02911585459644,27.493236138845678,44.79561486029124,47.909351246664016,35.3611403738921,10.208277825509848,11.759976672870742,0.0,18.1610050555218,32.93275284755611,5.106527394840706,51.79400202743224,58.28313373828036,6.06636706846161,25.439375249813832,12.13273413692322,31.004999426457346,20.881054324167565,28.910423931286545,0.0,9.454331613889616,12.848212030531968,3.8351849753183487,1.7612608319919596,0.4411764705882353,0,4,4,2,4,2,6,0,0,8,0,0,3,0,5,0,0,0,0,0,0,1,0,2,5,2,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
CHEMBL5896075,C#Cc1cccc2cccc(-c3ncc4c(N5CC6CCC(C5)N6)ncnc4c3F)c12,5.71669877129645,15.79602450239355,-0.4457584561602414,0.5090469096579473,20.32258064516129,1.032258064516129,19.1422529003919,6.013952052536959,0.4638706435033194,3.1536218574521846,1.5269206481660134,5.046247627166548,28902124.381866336,23.355811565064293,5.817220841045895,0.0,0.0,14.358372089569237,0.0,6.423349895620259,36.252269661163695,24.294234528778425,47.88316523959293,5.386224214464796,27.493236138845678,17.98942254267563,60.303038389890176,23.60116370102136,10.208277825509848,0.0,0.0,18.1610050555218,32.93275284755611,0.0,28.59680885615471,29.679824018589773,19.16896332061656,6.196843571613076,36.39820241076966,31.089068216554075,6.423349895620259,15.79602450239355,0.0,12.378798944189732,11.206019544936876,1.723881085211352,0.0,0.24,0,2,2,2,4,2,4,0,0,6,0,0,3,0,4,0,0,0,0,0,0,1,0,2,4,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
CHEMBL5801037,CC(=O)N1CCC(Oc2nc(N3CC4CCC(C3)N4)c3cnc(-c4cc(O)cc5ccccc45)c(F)c3n2)CC1,6.446116973356125,16.461055222134767,-0.5775384993427017,0.3987265965705527,21.35,1.05,19.14225743704469,5.994792261913313,-0.130120973307384,3.296992898947784,1.3292534300880463,6.4014374527461,2142446914.1650424,28.881969711331955,5.817220841045895,0.0,6.010464839586836,4.39041504767482,9.967957041894415,0.0,24.26546827384644,35.74682581170483,69.78838279079893,5.386224214464796,33.400415868197186,31.078935354500786,48.41226682342863,23.017356159416195,10.208277825509848,11.759976672870742,0.0,5.817220841045895,32.93275284755611,9.901064578912528,54.78237619996991,36.70360448660677,6.06636706846161,24.086857570615788,24.26546827384644,20.184655376751223,9.720841474747257,22.713702871670044,0.0,11.560743296126494,4.994625624421316,4.312527805359418,0.0,0.4,0,3,3,2,4,2,5,0,0,7,0,0,3,0,5,0,0,1,0,0,0,1,0,2,4,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
